code,name,count,bamount,samount,net,bcount,scount
000606,顺利办,1,4338.59,3478.12,860.46,4,5
603386,广东骏亚,1,1839.68,985.76,853.92,5,5
300173,智慧松德,2,8058.67,7303.09,755.58,6,6
002687,乔治白,5,19423.45,18691.13,732.32,23,22
601929,吉视传媒,1,710.16,0.0,710.16,5,0
603366,日出东方,1,1117.55,416.22,701.33,5,5
600318,新力金融,1,3029.52,2340.07,689.45,5,5
300561,汇金科技,1,3733.19,3070.61,662.58,5,5
000939,*ST凯迪,1,2434.03,1791.39,642.64,5,5
300091,金通灵,1,6615.39,5999.97,615.42,5,5
002860,星帅尔,1,1819.13,1218.96,600.17,5,5
002669,康达新材,1,1098.38,516.55,581.83,4,5
002629,仁智股份,1,1625.44,1070.58,554.86,5,5
000760,斯太尔,1,11259.46,10709.44,550.02,8,5
300552,万集科技,1,914.39,369.71,544.69,5,5
600235,民丰特纸,1,2512.49,2005.66,506.83,5,5
601208,东材科技,1,534.36,95.68,438.68,2,5
300479,神思电子,1,1671.7,1272.85,398.86,5,5
600822,上海物贸,1,2159.99,1767.49,392.5,5,5
600283,钱江水利,1,2362.64,1994.09,368.55,5,5
600319,亚星化学,2,4399.24,4044.86,354.38,9,9
002931,锋龙股份,3,5532.59,5186.92,345.67,13,13
300724,捷佳伟创,2,10154.63,9812.93,341.7,10,10
000927,一汽夏利,1,2767.62,2592.25,175.37,5,5
300492,山鼎设计,3,7508.2,7372.51,135.69,15,14
600210,紫江企业,1,4128.79,4056.43,72.36,5,5
600695,绿庭投资,1,6916.84,6863.4,53.44,7,6
002848,高斯贝尔,1,1970.25,2013.7,-43.45,5,5
600355,精伦电子,3,8673.58,8717.47,-43.9,14,11
300690,双一科技,1,1514.81,1566.21,-51.41,5,5
000953,ST河化,1,2459.57,2690.56,-230.99,5,5
000593,大通燃气,1,2461.82,2719.67,-257.86,5,5
600128,弘业股份,1,2273.79,2569.59,-295.8,5,5
300169,天晟新材,1,653.06,949.86,-296.8,5,5
002147,新光圆成,3,4089.06,4421.96,-332.9,6,8
300624,万兴科技,1,7315.75,7657.75,-342.0,5,5
603297,永新光学,2,4428.86,4772.93,-344.07,9,9
002445,ST中南,1,166.21,531.15,-364.94,5,5
000007,全新好,1,1450.57,1837.39,-386.81,5,5
002208,合肥城建,1,3354.43,3755.54,-401.1,5,5
000793,华闻传媒,1,4807.9,5232.55,-424.65,5,5
603583,捷昌驱动,1,3792.65,4228.78,-436.13,5,5
300713,英可瑞,1,488.73,1046.51,-557.78,5,5
600290,华仪电气,1,5428.02,5992.6,-564.57,5,5
002933,新兴装备,2,5464.74,6099.25,-634.51,9,9
000416,民生控股,1,9274.89,9969.01,-694.12,8,5
000893,*ST东凌,1,684.69,1400.52,-715.84,5,5
002563,森马服饰,2,8576.14,9293.95,-717.81,5,4
300279,和晶科技,3,6340.76,7059.44,-718.68,15,14
300746,汉嘉设计,2,4934.29,5776.58,-842.29,10,10
002739,万达电影,1,3674.15,4569.81,-895.66,2,2
002665,首航节能,2,7384.78,8311.83,-927.06,9,7
603790,雅运股份,6,17562.81,18521.93,-959.12,24,25
600086,东方金钰,2,251.69,1242.21,-990.52,10,2
300736,百邦科技,5,6580.02,7605.1,-1025.08,20,19
603566,普莱柯,1,1875.97,2920.88,-1044.91,3,3
002072,凯瑞德,2,9848.44,10956.59,-1108.14,10,10
002450,康得新,1,5113.54,6270.67,-1157.12,1,5
600165,新日恒力,1,4119.78,5294.31,-1174.52,5,5
300013,新宁物流,1,3284.21,4461.51,-1177.31,5,5
603089,正裕工业,2,2979.69,4180.89,-1201.2,9,10
601068,中铝国际,1,3869.1,5128.6,-1259.5,5,5
603898,好莱客,1,815.06,2086.27,-1271.21,4,5
002935,天奥电子,2,5411.97,6765.85,-1353.88,10,8
002843,泰嘉股份,3,41086.71,42506.49,-1419.78,15,14
600122,宏图高科,3,1202.71,2687.04,-1484.34,14,12
002766,索菱股份,2,6767.13,8311.26,-1544.13,10,8
000936,华西股份,1,8429.82,9996.89,-1567.07,7,5
002226,江南化工,1,205.64,1869.06,-1663.42,5,5
000517,荣安地产,1,1720.38,3405.58,-1685.2,5,5
603088,宁波精达,1,1170.27,2859.93,-1689.66,5,5
601218,吉鑫科技,2,3048.61,4773.52,-1724.92,10,10
603076,乐惠国际,2,4865.6,6606.72,-1741.12,10,10
002098,浔兴股份,2,17608.14,19638.67,-2030.53,11,10
002902,铭普光磁,1,1026.15,3215.62,-2189.47,5,5
002940,昂利康,6,22585.67,24828.69,-2243.02,20,24
600462,九有股份,2,9951.84,12255.94,-2304.1,10,10
600635,大众公用,1,9612.19,11974.42,-2362.23,9,9
000526,紫光学大,2,6514.58,8882.86,-2368.28,10,10
600064,南京高科,2,11741.23,14121.57,-2380.34,8,8
300126,锐奇股份,1,3956.64,6353.17,-2396.53,5,5
000633,合金投资,2,4712.63,7359.78,-2647.15,10,10
300749,顶固集创,6,17386.77,21194.2,-3807.42,26,26
002647,仁东控股,1,7324.23,11405.98,-4081.75,5,5
002937,兴瑞科技,6,36337.44,40688.12,-4350.68,23,22
600107,美尔雅,1,2518.91,6993.73,-4474.82,5,5
000988,华工科技,1,1977.67,7419.23,-5441.56,5,5
000711,京蓝科技,1,10310.46,15794.59,-5484.14,5,5
600298,安琪酵母,1,29945.12,39851.86,-9906.74,3,5
600487,亨通光电,1,6512.61,18178.44,-11665.83,5,1
603031,安德利,2,3213.57,16741.4,-13527.82,10,9
002027,分众传媒,1,41200.62,78109.68,-36909.06,4,3
002617,露笑科技,5,31414.29,73114.62,-41700.33,22,12
600226,瀚叶股份,5,18432.83,105040.33,-86607.5,19,12
002668,奥马电器,6,62685.89,153864.88,-91178.98,29,12
